0	傻眼	321
1	半	322
0	一共	323
0	特别	324
0	哭	325
0	范	326
1	居然	327
0	碎屑	328
1	芋头	329
0	谁	330
0	但是	331
0	东西	332
0	太一	333
1	小哥	334
1	但是	335
1	家常	336
0	最	337
0	想想	338
0	等	339
0	60	340
1	正	341
1	好大	342
0	味	343
0	小时	344
0	荷包蛋	345
0	直接	346
1	下雨天	347
1	配送服务	348
1	分秒	349
1	能够	350
1	多谢	351
0	始终	352
0	牛河	353
0	丝	354
0	速度	355
0	十分	356
0	儿童	357
1	不	358
1	由于	359
0	中间	360
0	嚷嚷	361
1	主食	362
0	网上订	363
1	原材料	364
0	呀	365
0	饿死	366
0	破	367
0	猪耳	368
1	易	369
1	我心	370
1	折扣	371
1	钟爱	372
1	单位	373
1	催	374
0	26	375
0	泡菜	376
1	鱼头	377
1	骑手	378
0	这个	379
1	南方人	380
1	能	381
1	大实	382
1	小抄	383
1	道歉	384
1	一个半	385
0	不怎么	386
0	员	387
0	下	388
0	1	389
0	愣是	390
0	空壳	391
0	清淡	392
1	一	393
0	用一	394
0	）	395
0	作为	396
1	速度	397
1	们	398
0	汤里	399
0	酸梅汤	400
0	大家	401
0	期待	402
0	十分钟	403
1	热乎	404
1	员	405
1	不到	406
1	不能	407
0	肚子	408
0	70	409
1	不好意思	410
0	不舍	411
0	老有	412
1	读	413
1	友好	414
1	到不	415
1	前	416
0	鱼头	417
0	和解	418
0	至极	419
1	一碗	420
1	鸡柳	421
0	小牛	422
0	说是	423
1	佐	424
0	样子	425
0	丸	426
1	男朋友	427
1	不多	428
1	美食	429
1	开心	430
0	刷	431
0	网站	432
1	我	433
0	57	434
1	微笑	435
1	料	436
0	单位	437
1	立马	438
1	迟	439
0	垃圾	440
0	不到	441
0	爹	442
1	黄豆	443
0	按时	444
0	里脊	445
0	四十	446
0	拉皮	447
0	榴莲	448
0	新鲜	449
0	吃着	450
0	透湿	451
1	这样的	452
0	夹	453
0	手里	454
1	傳	455
1	满足感	456
0	洋葱	457
1	拌	458
0	缩水	459
1	而且	460
1	不可	461
0	草泥马	462
0	中途	463
1	烂	464
0	当天	465
1	爱上	466
1	暖和	467
1	哥哥	468
0	摔	469
0	热乎	470
1	取消	471
1	東	472
0	收	473
0	实物	474
1	客气	475
0	先后	476
0	一起	477
1	现金	478
0	嚓	479
0	量小	480
1	忘记	481
0	及其	482
0	纸上	483
1	包	484
0	水	485
0	好点	486
0	=	487
0	要求	488
0	蕃茄酱	489
1	飞快	490
0	只	491
0	抓	492
1	外	493
0	传到	494
0	无	495
1	里多	496
1	八佰伴	497
0	遲	498
1	死	499
0	有点儿	500
0	更是	501
1	湖北	502
0	豆芽	503
0	中	504
0	故	505
0	发短	506
1	小意思	507
1	如果	508
1	费劲	509
0	无奈	510
0	哪	511
1	给	512
1	服务	513
0	无法	514
1	恶心	515
0	当时	516
0	满意	517
0	上传	518
1	上	519
0	盐	520
0	明显	521
0	掏	522
1	不只	523
1	干干净净	524
1	首	525
0	延误	526
1	外卖员	527
1	袋子	528
0	～	529
0	平时	530
0	小苏	531
1	只	532
0	肯定	533
0	塑料	534
0	纸包装	535
0	做出	536
0	久	537
1	特好	538
1	莲藕	539
1	较	540
0	选用	541
0	半儿	542
1	攸县	543
0	那么	544
1	貌似	545
1	味儿	546
0	原来	547
1	联系	548
1	页	549
1	不算	550
0	预览	551
0	笋丝	552
0	道路	553
0	对外	554
0	偏	555
0	时	556
1	签子	557
0	好不	558
1	小姑娘	559
1	太	560
1	有点儿	561
0	︿	562
1	的话	563
1	2	564
0	做不	565
1	热情	566
0	要	567
0	差一	568
1	味好	569
0	鱼	570
1	翅	571
0	服务	572
1	怎么	573
0	无人	574
1	多	575
0	面包	576
0	少量	577
0	扣肉	578
0	堡	579
0	是	580
1	份	581
0	爽口	582
1	请您	583
0	不如	584
0	每次	585
1	业务量	586
0	籽	587
1	量	588
0	嗦	589
0	之后	590
1	百倍	591
0	取经	592
0	熟门熟路	593
1	…	594
0	后悔	595
0	小米粥	596
1	拼	597
0	小鸡	598
1	标	599
1	以前	600
1	大夏	601
0	黏黏糊糊	602
0	居然	603
1	猪脚	604
0	组织	605
1	账	606
0	药味	607
0	在于	608
1	保护	609
1	贵	610
1	就	611
0	当夜	612
1	检查	613
0	了无	614
0	上面	615
0	十一	616
0	铃	617
1	等时	618
1	吮	619
0	土豆	620
0	下咽	621
0	包子	622
0	肥	623
0	她	624
1	收拾	625
1	做	626
1	缩减	627
0	300	628
0	失败	629
0	不合理	630
0	34	631
0	差额	632
0	纯净水	633
1	地址	634
0	令人发指	635
1	小吃	636
1	情况	637
1	bbq	638
1	帅	639
0	三个一	640
0	买东	641
0	两个	642
0	唧唧	643
1	伟大	644
1	师	645
0	素质	646
0	不及	647
0	炖肉	648
1	便宜	649
0	怪怪的	650
0	肉酱	651
0	那里	652
1	拥有	653
0	看不	654
1	等等	655
1	比一	656
1	经常	657
1	巨公	658
0	一小	659
0	去	660
0	滴	661
0	自动	662
1	开瓶器	663
0	白菜	664
0	口实	665
1	优惠	666
0	子	667
1	撒	668
0	缺点	669
0	餐厅	670
0	难受	671
1	佳	672
1	听说	673
0	一句	674
1	楼	675
1	真好	676
1	开门	677
1	人员	678
1	左右	679
0	鸡	680
0	想到	681
1	OK	682
0	一点半	683
0	至于	684
1	位	685
1	关键	686
0	管	687
1	的哥	688
0	68	689
1	猪蹄	690
1	忘	691
0	只可	692
1	极了	693
0	刚	694
0	一如既往	695
0	老板	696
1	口感	697
1	漂亮	698
0	海鲜	699
1	.	700
1	选项	701
0	分钟	702
0	回头客	703
1	特别	704
0	不满意	705
0	們	706
0	仅供参考	707
0	山药	708
0	拌饭	709
0	送人	710
0	清楚	711
1	蛮	712
1	加大	713
0	沒	714
0	咕嘟	715
1	好看	716
0	强烈	717
0	30	718
1	速	719
0	下雨天	720
0	干什么	721
0	铁板烧	722
1	小炒	723
0	开封	724
0	骚	725
1	时菜	726
1	漢	727
0	时间管理	728
0	肉饼	729
0	豆	730
1	老家	731
1	狠	732
0	不在	733
1	钱	734
0	答复	735
1	退	736
0	放进	737
0	餐饮	738
0	送达	739
1	一根	740
1	果粒	741
1	年轻人	742
1	起	743
0	45	744
1	8	745
0	不理	746
1	爽	747
1	麻酱	748
0	啥	749
0	主动	750
0	免	751
1	哎	752
0	以为	753
0	个	754
0	螺	755
1	爱	756
0	那	757
1	(	758
1	送送	759
0	实事求是	760
1	็	761
0	31	762
0	大失	763
0	别针	764
1	温热	765
1	番茄酱	766
0	勒	767
0	卷	768
1	算	769
1	块	770
1	尝试	771
0	人员	772
0	股	773
1	只说	774
0	就算	775
1	拥护者	776
1	头一	777
1	入口	778
0	骨头	779
1	勾	780
0	结婚	781
0	完成	782
0	层	783
0	尤其	784
0	下去	785
1	清楚	786
1	我见	787
0	粉丝	788
0	不好意思	789
1	车	790
1	真的	791
1	一流	792
0	网上	793
1	大雨倾盆	794
0	咖喱	795
1	超	796
0	T	797
1	各种	798
1	炒饭	799
0	薯条	800
1	相当好	801
1	般的	802
0	食用	803
0	方块	804
0	黄	805
0	嘴太	806
0	…	807
0	包装盒	808
1	看见	809
0	费	810
0	88	811
1	送餐	812
1	现	813
0	最好	814
0	最差	815
1	型	816
0	好喝	817
0	錯	818
1	酱	819
0	宫	820
0	很难	821
1	那个	822
0	找不	823
0	腻	824
0	蜡烛	825
0	可恶	826
1	实时	827
0	连番	828
0	路线	829
0	统一	830
0	糖醋	831
0	工作人员	832
0	不容	833
1	^	834
0	可想而知	835
1	喜欢	836
1	没有	837
0	订	838
0	迟到	839
1	有点	840
1	要	841
0	太特	842
1	22	843
1	预约	844
0	只能	845
0	吃不了	846
1	冰结	847
0	捂	848
1	吃不	849
0	没准	850
0	%	851
0	这样一	852
1	挺	853
1	咖啡吧	854
1	完整	855
1	川菜	856
1	酒店	857
1	这次	858
0	这里	859
1	他们	860
1	老人	861
1	ั	862
1	爬	863
1	正宗	864
1	大意	865
0	道	866
0	因	867
1	鲜味	868
1	豆浆	869
0	态度	870
1	硬	871
0	碎	872
0	加工	873
0	解决	874
0	牙	875
1	赞	876
0	出门	877
0	3	878
0	大包	879
0	辣味	880
1	菜单	881
1	一般	882
0	这是	883
0	荞麦面	884
1	顺利	885
1	符合	886
0	以往	887
1	脚	888
0	快	889
0	海鲜饭	890
0	气死	891
1	给予	892
0	心情	893
1	盐	894
0	滴滴	895
0	牛肉味	896
1	问	897
0	懒	898
1	纯	899
0	就是	900
1	✪	901
0	包装袋	902
0	不懂	903
0	不大	904
1	水水	905
0	吃得	906
0	品质	907
1	来着	908
0	等时	909
0	牲口	910
0	硬	911
0	是否	912
0	不名	913
1	吃不了	914
0	涮	915
1	要不	916
1	期望	917
1	要好	918
1	咸	919
0	专业	920
0	不关	921
0	流出	922
1	送货	923
0	被	924
0	菜叶	925
1	快大	926
1	购买	927
1	浑身是	928
0	恭维	929
0	干巴巴	930
0	总	931
1	离	932
0	继续	933
1	说	934
1	父母	935
1	钟	936
0	特意	937
1	插曲	938
0	慢慢	939
1	扣	940
0	唉	941
0	不再	942
0	裏	943
0	汉堡	944
1	愉快	945
0	的一	946
0	化成	947
0	腿	948
0	下次	949
0	如此	950
0	可以	951
0	味道	952
1	送到	953
0	别	954
0	自己	955
1	茶树	956
1	饮品	957
0	点菜	958
0	等会	959
0	推说	960
0	費	961
1	子	962
0	太贵	963
1	有些	964
0	送来	965
1	生意	966
0	上去	967
1	不咸	968
0	荤	969
1	说好	970
0	不能	971
1	牛排	972
1	不愁	973
0	专门	974
0	今天	975
0	)	976
1	无可挑剔	977
0	馄饨	978
1	炖	979
1	湖南	980
0	热菜	981
0	放到	982
0	烧肉	983
0	毛	984
1	预想	985
1	立刻	986
0	B	987
0	真正	988
0	慢	989
0	过头	990
0	粗鲁	991
0	性	992
0	选项	993
0	赔礼道歉	994
0	说了	995
1	王道	996
0	菜品	997
1	、	998
1	王非	999
0	吃	1000
0	柿	1001
0	看不到	1002
0	我	1003
0	不说	1004
1	完全	1005
0	离	1006
1	话说	1007
0	枣核	1008
1	次	1009
0	不止	1010
0	|	1011
0	可怜巴巴	1012
0	煎	1013
0	劲儿	1014
0	出	1015
0	配图	1016
1	送回	1017
1	三鲜	1018
1	活动	1019
1	即	1020
0	荤菜	1021
0	小半	1022
1	征服	1023
0	研究	1024
1	卫生	1025
0	夏天	1026
0	荞麦	1027
0	欺骗	1028
0	0	1029
0	乱	1030
0	饭	1031
0	46	1032
0	负责	1033
0	疲惫	1034
0	一碗	1035
0	强行	1036
1	上了	1037
0	51	1038
0	哦	1039
0	蜗牛	1040
0	炫	1041
1	啥	1042
0	说好	1043
0	意思	1044
0	没	1045
0	特多	1046
1	领导	1047
0	删除	1048
1	酸	1049
1	保持	1050
0	补票	1051
0	派	1052
0	它	1053
0	现如今	1054
1	刺激	1055
1	湿气	1056
0	硬说	1057
0	一张	1058
0	时候	1059
0	手	1060
0	幸好	1061
0	上有	1062
0	把把关	1063
1	以后	1064
0	留言	1065
0	追究	1066
0	过去	1067
0	本	1068
0	倒扣	1069
0	凉水	1070
0	实话实说	1071
0	投诉	1072
0	东边	1073
0	花	1074
0	他	1075
0	更	1076
0	挂面	1077
0	追踪	1078
0	品牌	1079
0	辣	1080
1	饿	1081
1	正好	1082
0	之一	1083
1	稍	1084
1	适合	1085
1	味美	1086
1	一级	1087
1	藕	1088
0	礼貌	1089
1	告诉	1090
1	北冰洋	1091
0	亩	1092
0	话	1093
0	事	1094
1	到位	1095
0	粉条	1096
0	这样的	1097
0	白肉	1098
1	别家	1099
1	餐点	1100
0	分成	1101
0	饭量	1102
1	啊	1103
0	小拇哥	1104
1	家	1105
1	段	1106
0	腊肠	1107
1	红烧	1108
0	单独	1109
1	一切	1110
0	十万八千里	1111
0	客户	1112
1	华夫	1113
0	儿子	1114
0	/	1115
1	记得	1116
0	挺	1117
1	一如既往	1118
0	和黄	1119
0	辛苦	1120
1	安全	1121
0	說	1122
1	吃着	1123
0	错	1124
0	骑上	1125
1	汤	1126
0	牌	1127
0	手机	1128
0	退	1129
1	宝贝	1130
1	都	1131
0	千层饼	1132
0	大花	1133
1	̯	1134
0	整整	1135
1	他	1136
0	答答	1137
0	原味	1138
0	净	1139
0	把	1140
0	晚点	1141
1	肉丸	1142
0	法子	1143
0	夹生饭	1144
1	到达	1145
1	单	1146
1	客人	1147
1	门牌号	1148
0	这种	1149
0	先是	1150
0	不上	1151
0	非	1152
0	买	1153
0	平台	1154
0	师傅	1155
0	皮蛋	1156
0	嗖嗖	1157
0	涩	1158
1	这样	1159
0	我喜欢	1160
0	胚	1161
0	下大	1162
1	哟	1163
1	打车	1164
0	19	1165
0	片	1166
1	不一	1167
0	贴	1168
1	只要	1169
0	原价	1170
1	旺	1171
1	有的	1172
0	五	1173
0	食欲	1174
0	´	1175
1	披萨	1176
1	洒	1177
0	有些	1178
0	米饭	1179
0	将近	1180
0	晚半	1181
0	点多	1182
0	较	1183
0	偷工减料	1184
1	急	1185
1	西红柿	1186
0	认识	1187
0	几分	1188
1	师傅	1189
0	都	1190
0	变	1191
0	男性	1192
1	新人	1193
1	¨	1194
1	怨言	1195
0	；	1196
1	过来	1197
0	这会	1198
0	牛柳	1199
0	巾	1200
1	嗯	1201
1	附送	1202
0	挺生	1203
0	道菜	1204
0	茻	1205
0	app	1206
0	下班	1207
0	锅巴	1208
1	难吃	1209
1	谢谢	1210
1	粥	1211
1	不得了	1212
0	发	1213
0	就任	1214
1	总体	1215
0	不出	1216
0	多年	1217
1	鸡丁	1218
1	¯	1219
1	拐弯抹角	1220
0	餐具	1221
0	饭店	1222
0	不牢	1223
0	很多	1224
0	批发	1225
0	求	1226
0	有的	1227
1	个人	1228
0	39	1229
0	5	1230
1	口吃	1231
0	门	1232
0	毕竟	1233
1	范围	1234
0	没得说	1235
0	奥尔良	1236
1	焗	1237
0	两次	1238
0	才	1239
0	指甲	1240
1	想要	1241
1	牛肉	1242
0	餐盒	1243
0	极了	1244
0	较差	1245
1	，	1246
0	是的	1247
0	并且	1248
0	赞	1249
1	坏	1250
1	简直	1251
1	豆腐	1252
0	可是	1253
0	赚	1254
0	退保	1255
1	·	1256
0	夹生	1257
1	选择	1258
0	关系	1259
1	；	1260
1	试	1261
1	无所谓	1262
1	晚	1263
0	北方	1264
0	早就	1265
1	虫	1266
1	分钟	1267
0	人	1268
0	评	1269
0	路不	1270
0	归	1271
0	撕开	1272
0	递给	1273
0	同时	1274
0	再说	1275
0	扁	1276
0	最起码	1277
1	发现	1278
1	不要	1279
1	优惠券	1280
0	←	1281
0	点	1282
1	再次	1283
0	长头	1284
0	汁	1285
0	仓促	1286
0	官	1287
1	别人	1288
0	格子	1289
0	三只	1290
0	水瓶	1291
1	男	1292
0	酸菜鱼	1293
0	近期	1294
1	全	1295
1	热	1296
0	一下	1297
0	吸引	1298
1	特快	1299
0	酱料	1300
0	咸	1301
0	槽	1302
0	菠萝	1303
0	声音	1304
1	米糕	1305
0	71	1306
0	难看	1307
0	不会	1308
0	渣	1309
0	封口	1310
1	好吃好	1311
1	皮	1312
1	提醒	1313
0	吃吃	1314
0	老公	1315
0	再次	1316
1	喝	1317
0	冷面	1318
0	做	1319
0	软	1320
1	结识	1321
0	高	1322
1	味道	1323
0	看了	1324
0	好不容易	1325
1	猪肝	1326
0	拿出	1327
1	土豆	1328
0	海螺	1329
1	实现	1330
1	此	1331
0	查	1332
0	楚	1333
0	学习	1334
0	汤	1335
0	95	1336
1	觉得	1337
0	15	1338
1	祝	1339
1	肉末	1340
0	好恶	1341
1	为何	1342
0	半天	1343
0	薯	1344
0	高峰期	1345
1	实实在在	1346
0	不要	1347
0	这些	1348
1	预计	1349
0	排	1350
0	多余	1351
0	水准	1352
1	客服	1353
1	拿	1354
0	寄	1355
0	沙	1356
0	商务	1357
0	油	1358
1	╯	1359
0	却	1360
0	番茄酱	1361
0	好几十	1362
1	孔	1363
0	未果	1364
1	不值	1365
1	1	1366
0	午休	1367
1	撑	1368
1	耐心	1369
0	自备	1370
1	咖啡厅	1371
0	火腿	1372
1	麻	1373
0	估计	1374
0	担心	1375
0	山有	1376
1	暖	1377
1	尝尝	1378
1	片	1379
0	吓唬	1380
0	一般般	1381
0	水水	1382
1	完好	1383
0	锅贴	1384
0	一家	1385
1	里	1386
0	点纸	1387
0	说不过去	1388
1	橙	1389
0	有没有	1390
0	杏	1391
1	吃出	1392
0	又是	1393
1	亲近	1394
0	明天	1395
0	保持	1396
0	恐怖	1397
0	差	1398
0	应该	1399
0	其中	1400
0	三	1401
0	拿	1402
1	吼吼	1403
1	kfc	1404
0	中服	1405
1	心里	1406
0	立	1407
0	肚	1408
0	做饭	1409
0	虽然	1410
0	命根子	1411
1	物	1412
1	互相	1413
0	从来	1414
1	划算	1415
1	小小	1416
0	不定	1417
1	老	1418
0	用不着	1419
0	大排	1420
1	皇	1421
0	哈	1422
1	久	1423
0	油汪汪	1424
0	差不多	1425
0	戟	1426
0	有发	1427
1	零食	1428
0	正一	1429
0	里	1430
0	一点	1431
1	嗒	1432
1	挞	1433
0	有一	1434
1	ω	1435
0	辣子鸡丁	1436
0	后不	1437
1	三	1438
0	王	1439
0	32	1440
0	尝试	1441
0	油菜	1442
0	搭配	1443
0	要是	1444
0	木须	1445
1	女孩	1446
0	找	1447
1	快	1448
1	太太	1449
0	保鲜膜	1450
0	标注	1451
0	泡	1452
0	食	1453
1	5	1454
1	炒菜	1455
1	网上	1456
0	大力	1457
0	菜饭	1458
1	配菜	1459
0	发货	1460
0	反应	1461
0	超级	1462
0	摆设	1463
0	冻	1464
1	只能	1465
1	仔	1466
0	不远	1467
0	回家	1468
0	馆子	1469
1	一点	1470
0	坏	1471
0	很少	1472
1	尤其	1473
1	青睐	1474
0	售后	1475
1	这个	1476
0	想	1477
1	蛋糕	1478
1	下	1479
1	果	1480
0	及时	1481
0	剩	1482
0	鱼缸	1483
0	石头	1484
0	吐	1485
1	谋生	1486
0	虫子	1487
0	偏重	1488
0	网	1489
1	在	1490
1	大油	1491
0	姜	1492
1	好好好	1493
0	赤裸裸	1494
0	73	1495
0	口	1496
1	肚子	1497
0	买好	1498
0	赶往	1499
0	挑动	1500
0	喜欢	1501
1		1502
0	看着	1503
0	咱	1504
1	辣椒	1505
1	难过	1506
1	相当	1507
1	•	1508
0	一会	1509
1	搞	1510
0	辈子	1511
0	钟头	1512
0	责任	1513
1	你	1514
0	客服电话	1515
0	腥	1516
0	百度	1517
0	—	1518
0	香	1519
1	之外	1520
1	厨房	1521
0	所谓	1522
0	菇	1523
1	骑士	1524
1	换	1525
1	黄瓜	1526
1	否则	1527
0	沟通	1528
1	数量	1529
1	啦	1530
0	做不了	1531
0	，	1532
0	堵车	1533
0	新	1534
0	答	1535
0	详	1536
1	按时	1537
0	街边	1538
1	我一	1539
0	差距	1540
1	准时	1541
1	清蒸	1542
0	单面	1543
0	粗心大意	1544
0	脏	1545
1	配餐员	1546
0	前	1547
0	2	1548
0	今日	1549
0	生菜叶	1550
0	奶酪	1551
0	拌	1552
0	必胜	1553
0	不靠	1554
1	没事	1555
0	因为	1556
0	贵宾卡	1557
0	发现	1558
1	6	1559
0	不是	1560
0	色	1561
0	有中	1562
0	三个	1563
0	种	1564
0	那样	1565
0	不算	1566
0	不开	1567
1	这边	1568
0	认真	1569
0	稀释	1570
0	该	1571
0	逗	1572
1	大大的	1573
1	会有	1574
1	我要	1575
1	多多	1576
0	腥臭	1577
0	准备	1578
1	送达	1579
0	骑	1580
0	蚊子	1581
0	棒棒	1582
0	面条	1583
0	多一	1584
0	土豆片	1585
1	纯正	1586
0	考虑	1587
0	为什么	1588
0	饭店管理	1589
0	臭	1590
0	？	1591
1	有时	1592
0	未	1593
0	肉	1594
0	回去	1595
1	依然	1596
0	可不是	1597
1	除非	1598
1	香	1599
0	搞	1600
1	菜	1601
0	炒鸡蛋	1602
0	变形	1603
1	热腾腾	1604
0	面面	1605
0	难道	1606
0	堆	1607
0	害	1608
0	卡	1609
0	子鸡	1610
0	就	1611
0	卤	1612
0	晕	1613
0	哈气	1614
0	蚂蚁	1615
1	意见	1616
1	炸	1617
0	首先	1618
0	税金	1619
0	了解	1620
0	118	1621
1	中不	1622
0	说说	1623
0	真想	1624
1	棒棒	1625
0	双	1626
0	配送服务	1627
0	拿到	1628
0	办	1629
0	肉末	1630
1	显得	1631
0	路程	1632
0	9	1633
0	但	1634
0	等到	1635
1	更	1636
0	份量	1637
1	电话	1638
1	薯条	1639
0	糊	1640
0	不对	1641
0	不行	1642
0	承诺	1643
0	提交	1644
0	非常	1645
0	下饭	1646
0	硌	1647
0	稀	1648
1	几次	1649
0	催	1650
1	信仰	1651
1	心	1652
0	套餐	1653
1	必	1654
0	马路边	1655
0	吗	1656
1	才	1657
0	凉菜	1658
1	过早	1659
0	13	1660
0	可怜	1661
0	形容	1662
0	长长的	1663
0	着急	1664
0	极少	1665
0	段	1666
1	周末	1667
0	即便	1668
1	还给	1669
0	标识	1670
1	这一	1671
0	用料	1672
0	盒子	1673
0	两条	1674
0	合作	1675
1	配送	1676
0	的	1677
0	放在	1678
0	取	1679
0	好大	1680
0	一大	1681
0	经济	1682
0	天上	1683
1	非常	1684
1	要是	1685
0	用	1686
0	吼	1687
0	两口	1688
0	别出	1689
0	可怕	1690
0	我会	1691
1	以	1692
0	基本	1693
0	并	1694
0	不等量	1695
0	不怎么样	1696
0	老	1697
1	锅	1698
1	家里	1699
0	纸袋	1700
0	询问	1701
1	批	1702
1	放心	1703
0	00	1704
1	旁边	1705
0	给	1706
0	酥	1707
0	煲	1708
0	行程	1709
1	销量	1710
0	为由	1711
1	喜好	1712
0	对本	1713
1	质量好	1714
1	凉	1715
0	光顾	1716
0	店里	1717
1	刚	1718
0	致电	1719
0	缘故	1720
0	味精	1721
1	打	1722
1	人意	1723
1	什么	1724
0	钱	1725
0	才刚	1726
0	线	1727
1	饭菜	1728
1	早早	1729
0	需	1730
0	烧饼	1731
0	差点	1732
0	烂	1733
1	过	1734
1	百度	1735
0	替	1736
1	你们	1737
0	女同志	1738
0	似的	1739
0	中暑	1740
0	后半	1741
0	再也	1742
0	消去	1743
1	腩	1744
0	外卖	1745
0	不敢	1746
1	肉饼	1747
0	怪味	1748
1	方便	1749
0	六点	1750
0	瞻仰	1751
0	四个	1752
1	饭	1753
0	没味儿	1754
0	bug	1755
0	相比	1756
0	职业	1757
0	小心点	1758
1	丝	1759
0	史无前例	1760
0	侧	1761
0	温度	1762
0	比西	1763
0	比	1764
0	缝	1765
1	三个	1766
1	萨	1767
0	性价比	1768
0	颜色	1769
0	北京	1770
0	超过	1771
0	坨	1772
0	上付	1773
1	辛苦	1774
0	加米	1775
0	弄错	1776
0	闹肚子	1777
0	稍	1778
0	几个	1779
1	๑	1780
0	要不是	1781
1	周到	1782
0	解	1783
0	熱	1784
0	感觉	1785
0	也就	1786
0	正常	1787
1	o	1788
0	將	1789
0	貌似	1790
0	出现	1791
1	少	1792
0	骗子	1793
1	感	1794
1	适应	1795
1	若是	1796
0	青岛	1797
0	凑和	1798
0	高度	1799
